Year,Month,Paper_Title,Paper_URL,Paper_Access_Type,Paper_Abstract,Author_Name,Author_Nationality,Author_Total_Papers,Author_Is_High_Producer
2024,8,Research Progress of Optical Satellite Remote Sensing Monitoring Asphalt Pavement Aging,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00007;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"The aging condition of asphalt pavement is an invaluable basis for traffic infrastructure evaluation. Due to the amount of time and high cost of monitoring and identifying asphalt pavement aging, many...","Wang, Xiaona",China,1,No
2024,8,Mapping Winter Wheat Using Ensemble‐Based Positive Unlabeled Learning Approach,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00008;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"High‐resolution remote sensing images can support machine learning methods to achieve remarkable results in agricultural monitoring. However, traditional supervised learning methods require pre-labele...","Xie, Junwei",China,1,No
2024,8,Research Progress of Optical Satellite Remote Sensing Monitoring Asphalt Pavement Aging,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00007;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"The aging condition of asphalt pavement is an invaluable basis for traffic infrastructure evaluation. Due to the amount of time and high cost of monitoring and identifying asphalt pavement aging, many...","Xie, Zhiwei",China,2,No
2024,8,Research Progress of Optical Satellite Remote Sensing Monitoring Asphalt Pavement Aging,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00007;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"The aging condition of asphalt pavement is an invaluable basis for traffic infrastructure evaluation. Due to the amount of time and high cost of monitoring and identifying asphalt pavement aging, many...","Yang, Dayong",China,1,No
2024,8,Mapping Winter Wheat Using Ensemble‐Based Positive Unlabeled Learning Approach,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00008;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"High‐resolution remote sensing images can support machine learning methods to achieve remarkable results in agricultural monitoring. However, traditional supervised learning methods require pre-labele...","Yu, Fan",China,2,No
2024,8,Building Shadow Detection Based on Improved Quick Shift Algorithm in GF‐2 Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00010;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"Shadows in remote sensing images contain crucial information about various features on the ground. In this study, a method for detecting building shadows in GF‐2 images based on improved quick shift w...","Zhang, Xiang",China,2,No
2024,8,One-Dimensional-Mixed Convolution Neural Network and Covariance Pooling Model for Mineral Mapping of Porphyry Copper Deposit Using PRISMA Hyperspectral Data,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00014;jsessionid=7uf52f85n58hq.x-ic-live-01,Open Access content,Mapping distribution of alterations around porphyry copper deposits (PCDs) greatly affects mineral exploration. Diverse geological processes generate irregular alteration patterns with diverse spectra...,"Zhang, Yun",China,1,No
2024,8,Mapping Winter Wheat Using Ensemble‐Based Positive Unlabeled Learning Approach,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00008;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"High‐resolution remote sensing images can support machine learning methods to achieve remarkable results in agricultural monitoring. However, traditional supervised learning methods require pre-labele...","Zheng, Haotian",China,2,No
2024,8,Research Progress of Optical Satellite Remote Sensing Monitoring Asphalt Pavement Aging,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00007;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"The aging condition of asphalt pavement is an invaluable basis for traffic infrastructure evaluation. Due to the amount of time and high cost of monitoring and identifying asphalt pavement aging, many...","Zhou, Fanyu",China,1,No
2024,9,A Robust Star Identification Algorithm for Resident Space Object Surveillance,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00011;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"Star identification algorithms can be applied to resident space object (RSO) surveillance, which includes a large number of stars and false stars. This paper proposes an efficient, robust star identif...","Cao, Dekun",China,1,No
2024,9,Wavelets for Self-Calibration of Aerial Metric Camera Systems,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00013;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"In this paper, wavelets are applied to develop new models for the self-calibration of aerial metric camera systems. It is well known and mathematically proven that additional parameters (APs) can comp...","Fritsch, Dieter",Unknown,1,No
2024,9,Semantic Segmentation of Point Cloud Scene via Multi-Scale Feature Aggregation and Adaptive Fusion,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00009;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"Point cloud semantic segmentation is a key step in 3D scene understanding and analysis. In recent years, deep learning–based point cloud semantic segmentation methods have received extensive attention...","Guo, Baoyun",China,1,No
2024,9,A Robust Star Identification Algorithm for Resident Space Object Surveillance,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00011;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"Star identification algorithms can be applied to resident space object (RSO) surveillance, which includes a large number of stars and false stars. This paper proposes an efficient, robust star identif...","Han, Ru",China,1,No
2024,9,A Robust Star Identification Algorithm for Resident Space Object Surveillance,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00011;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"Star identification algorithms can be applied to resident space object (RSO) surveillance, which includes a large number of stars and false stars. This paper proposes an efficient, robust star identif...","Hao, Pengyu",Unknown,1,No
2024,9,Semantic Segmentation of Point Cloud Scene via Multi-Scale Feature Aggregation and Adaptive Fusion,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00009;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"Point cloud semantic segmentation is a key step in 3D scene understanding and analysis. In recent years, deep learning–based point cloud semantic segmentation methods have received extensive attention...","Li, Cailin",China,1,No
2024,9,Development of an Automatic Feature Point Classification Method for Three-Dimensional Mapping Around Slewing and Derricking Cranes,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00007;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"Crane automation requires a three-dimensional (3D) map around cranes that should be reconstructed and updated quickly.In this study, a high-precision classification method was developed to distinguish...","Ososinski, Marek",Unknown,1,No
2024,9,Development of an Automatic Feature Point Classification Method for Three-Dimensional Mapping Around Slewing and Derricking Cranes,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00007;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"Crane automation requires a three-dimensional (3D) map around cranes that should be reconstructed and updated quickly.In this study, a high-precision classification method was developed to distinguish...","Shigemori, Hisakazu",Unknown,1,No
2024,9,Semantic Segmentation of Point Cloud Scene via Multi-Scale Feature Aggregation and Adaptive Fusion,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00009;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"Point cloud semantic segmentation is a key step in 3D scene understanding and analysis. In recent years, deep learning–based point cloud semantic segmentation methods have received extensive attention...","Sun, Na",China,1,No
2024,9,Semantic Segmentation of Point Cloud Scene via Multi-Scale Feature Aggregation and Adaptive Fusion,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00009;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"Point cloud semantic segmentation is a key step in 3D scene understanding and analysis. In recent years, deep learning–based point cloud semantic segmentation methods have received extensive attention...","Sun, Xiaokai",China,1,No
2024,9,Development of an Automatic Feature Point Classification Method for Three-Dimensional Mapping Around Slewing and Derricking Cranes,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00007;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"Crane automation requires a three-dimensional (3D) map around cranes that should be reconstructed and updated quickly.In this study, a high-precision classification method was developed to distinguish...","Susaki, Junichi",Unknown,1,No
2024,9,Wavelets for Self-Calibration of Aerial Metric Camera Systems,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00013;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"In this paper, wavelets are applied to develop new models for the self-calibration of aerial metric camera systems. It is well known and mathematically proven that additional parameters (APs) can comp...","Tsay, Jaan-Rong",Unknown,1,No
2024,9,Semantic Segmentation of Point Cloud Scene via Multi-Scale Feature Aggregation and Adaptive Fusion,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00009;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"Point cloud semantic segmentation is a key step in 3D scene understanding and analysis. In recent years, deep learning–based point cloud semantic segmentation methods have received extensive attention...","Wang, Yue",China,1,No
2024,9,A Robust Star Identification Algorithm for Resident Space Object Surveillance,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00011;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"Star identification algorithms can be applied to resident space object (RSO) surveillance, which includes a large number of stars and false stars. This paper proposes an efficient, robust star identif...","Wu, Liang",China,1,No
2024,9,Semantic Segmentation of Point Cloud Scene via Multi-Scale Feature Aggregation and Adaptive Fusion,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00009;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"Point cloud semantic segmentation is a key step in 3D scene understanding and analysis. In recent years, deep learning–based point cloud semantic segmentation methods have received extensive attention...","Yao, Yukai",China,1,No
2024,9,Wavelets for Self-Calibration of Aerial Metric Camera Systems,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00013;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"In this paper, wavelets are applied to develop new models for the self-calibration of aerial metric camera systems. It is well known and mathematically proven that additional parameters (APs) can comp...","Ye, Jun-Fu",China,1,No
2024,9,Development of an Automatic Feature Point Classification Method for Three-Dimensional Mapping Around Slewing and Derricking Cranes,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00007;jsessionid=1mbv2n6m4be2x.x-ic-live-03,Subscribed content,"Crane automation requires a three-dimensional (3D) map around cranes that should be reconstructed and updated quickly.In this study, a high-precision classification method was developed to distinguish...","Yoneda, Mizuki",Unknown,1,No
